id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position,r
1092379,ENSG00000124193,6395,SRSF6,serine/arginine-rich splicing factor 6,6431,20,n/a,n/a,0.62
279960996,ENSG00000241921,0,AC000370.2,AC000370.2,0,7,n/a,n/a,0.62
279776485,ENSG00000224430,0,RP13-204A15.3,RP13-204A15.3,0,X,n/a,n/a,0.62
1094669,ENSG00000138813,58314,C4orf17,chromosome 4 open reading frame 17,84103,4,n/a,n/a,0.62
279812976,ENSG00000227644,0,HIGD1AP11,"HIG1 hypoxia inducible domain family, member 1A pseudogene 11",0,1,n/a,n/a,0.62
280104559,ENSG00000257365,2326,FNTB,"farnesyltransferase, CAAX box, beta",2342,14,n/a,n/a,0.62
279839850,ENSG00000230091,0,RP11-369J21.5,RP11-369J21.5,0,10,n/a,n/a,0.62
1091857,ENSG00000119760,9769,SUPT7L,suppressor of Ty 7 (S. cerevisiae)-like,9913,2,n/a,n/a,0.62
1097950,ENSG00000163406,6529,SLC15A2,"solute carrier family 15 (H+/peptide transporter), member 2",6565,3,n/a,n/a,0.62
279988947,ENSG00000244968,157122287,MIR3650,microRNA 3650,100506495,5,n/a,n/a,0.62
1091388,ENSG00000115840,8538,SLC25A12,"solute carrier family 25 (mitochondrial carrier, Aralar), member 12",8604,2,n/a,n/a,0.62
279707475,ENSG00000207406,0,SNORA41,"small nucleolar RNA, H/ACA box 41",0,2,n/a,n/a,0.619
1090848,ENSG00000111783,5960,RFX4,"regulatory factor X, 4 (influences HLA class II expression)",5992,12,n/a,n/a,0.619
279853536,ENSG00000231302,0,RPL36P2,ribosomal protein L36 pseudogene 2,0,20,n/a,n/a,0.619
1098315,ENSG00000164465,94672,DCBLD1,"discoidin, CUB and LCCL domain containing 1",285761,6,n/a,n/a,0.619
279850776,ENSG00000231066,0,U70984.1,U70984.1,0,X,n/a,n/a,0.619
1095515,ENSG00000144589,77514,STK11IP,serine/threonine kinase 11 interacting protein,114790,2,n/a,n/a,0.619
1096284,ENSG00000151033,78737,LYZL2,lysozyme-like 2,119180,10,n/a,n/a,0.619
1090001,ENSG00000105467,23300,SYNGR4,synaptogyrin 4,23546,19,n/a,n/a,0.619
280042333,ENSG00000251696,0,AL583832.1,AL583832.1,0,1,n/a,n/a,0.618
1093867,ENSG00000134769,1825,DTNA,"dystrobrevin, alpha",1837,18,n/a,n/a,0.618
280086989,ENSG00000255494,0,KIAA1456,KIAA1456,0,8,n/a,n/a,0.618
1103431,ENSG00000187950,109935,OVCH1,ovochymase 1,341350,12,n/a,n/a,0.618
1092418,ENSG00000124356,10470,STAMBP,STAM binding protein,10617,2,n/a,n/a,0.618
1095553,ENSG00000144821,22744,MYH15,"myosin, heavy chain 15",22989,3,n/a,n/a,0.618
1087357,ENSG00000031081,36787,ARHGAP31,Rho GTPase activating protein 31,57514,3,n/a,n/a,0.618
280008823,ENSG00000249028,0,RP5-951N9.1,RP5-951N9.1,0,12,n/a,n/a,0.618
279754270,ENSG00000221500,0,SNORD100,"small nucleolar RNA, C/D box 100",0,6,n/a,n/a,0.618
1087640,ENSG00000056998,8829,GYG2,glycogenin 2,8908,X,n/a,n/a,0.617
1095507,ENSG00000144554,2162,FANCD2,"Fanconi anemia, complementation group D2",2177,3,n/a,n/a,0.617
279657973,ENSG00000199545,0,5S_rRNA,5S ribosomal RNA,0,5,n/a,n/a,0.617
1091652,ENSG00000117707,5597,PROX1,prospero homeobox 1,5629,1,n/a,n/a,0.617
1088967,ENSG00000099290,122656,FAM21A,"family with sequence similarity 21, member A",387680,10,n/a,n/a,0.617
1096809,ENSG00000155368,1610,DBI,"diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)",1622,2,n/a,n/a,0.617
1102570,ENSG00000184349,1933,EFNA5,ephrin-A5,1946,5,n/a,n/a,0.617
280124523,ENSG00000258953,0,AC004507.1,AC004507.1,0,5,n/a,n/a,0.617
279856667,ENSG00000231584,170141,AC013272.3,AC013272.3,729234,2,n/a,n/a,0.617
1098690,ENSG00000166002,36214,C11orf75,chromosome 11 open reading frame 75,56935,11,n/a,n/a,0.616
1087233,ENSG00000016391,34638,CHDH,choline dehydrogenase,55349,3,n/a,n/a,0.616
1104284,ENSG00000197461,5122,PDGFA,platelet-derived growth factor alpha polypeptide,5154,7,n/a,n/a,0.616
1104885,ENSG00000203691,0,AC092811.1,AC092811.1,0,1,n/a,n/a,0.616
1104534,ENSG00000198173,135388,FAM47C,"family with sequence similarity 47, member C",442444,X,n/a,n/a,0.616
279806295,ENSG00000227017,0,AC007036.6,AC007036.6,0,7,n/a,n/a,0.616
1087409,ENSG00000037474,34177,NSUN2,"NOP2/Sun domain family, member 2",54888,5,n/a,n/a,0.616
279916055,ENSG00000236928,0,RP11-792A8.1,RP11-792A8.1,0,7,n/a,n/a,0.616
1103797,ENSG00000189410,125262,SH2D5,SH2 domain containing 5,400745,1,n/a,n/a,0.616
280109014,ENSG00000257824,0,RP11-1049A21.2,RP11-1049A21.2,0,12,n/a,n/a,0.615
279894583,ENSG00000234899,125184,AC005152.2,AC005152.2,400618,17,n/a,n/a,0.615
279981212,ENSG00000244021,0,RP11-50D9.1,RP11-50D9.1,0,4,n/a,n/a,0.615
279904588,ENSG00000235848,0,AC016689.1,AC016689.1,0,2,n/a,n/a,0.615
279993949,ENSG00000246813,0,AC012366.1,AC012366.1,0,2,n/a,n/a,0.615
280065530,ENSG00000254067,0,RP11-122L4.1,RP11-122L4.1,0,8,n/a,n/a,0.615
279850091,ENSG00000231009,0,AL022344.3,AL022344.3,0,10,n/a,n/a,0.615
280008978,ENSG00000249047,0,RP11-478C1.3,RP11-478C1.3,0,4,n/a,n/a,0.615
279910584,ENSG00000236409,0,NRADDP,"neurotrophin receptor associated death domain, pseudogene",0,3,n/a,n/a,0.615
1094534,ENSG00000138134,36832,STAMBPL1,STAM binding protein-like 1,57559,10,n/a,n/a,0.615
280101309,ENSG00000257067,0,AP000797.4,AP000797.4,0,11,n/a,n/a,0.615
280006367,ENSG00000248799,0,CTC-548H10.2,CTC-548H10.2,0,5,n/a,n/a,0.615
279760847,ENSG00000222693,0,7SK,7SK RNA,0,9,n/a,n/a,0.615
1097644,ENSG00000162188,2768,GNG3,"guanine nucleotide binding protein (G protein), gamma 3",2785,11,n/a,n/a,0.614
279932981,ENSG00000238390,0,SNORA81,Small nucleolar RNA SNORA81,0,21,n/a,n/a,0.614
280138316,ENSG00000259754,0,RP11-208K4.1,RP11-208K4.1,0,15,n/a,n/a,0.614
279782357,ENSG00000224953,0,SRIP3,sorcin pseudogene 3,0,Y,n/a,n/a,0.614
279956039,ENSG00000241357,0,RP11-758P17.2,RP11-758P17.2,0,7,n/a,n/a,0.614
279868797,ENSG00000232642,0,AC008073.7,AC008073.7,0,2,n/a,n/a,0.614
1089688,ENSG00000103343,7683,ZNF174,zinc finger protein 174,7727,16,n/a,n/a,0.614
1089203,ENSG00000100479,5395,POLE2,"polymerase (DNA directed), epsilon 2 (p59 subunit)",5427,14,n/a,n/a,0.614
279927474,ENSG00000237883,0,AC073046.4,AC073046.4,0,2,n/a,n/a,0.614
1098893,ENSG00000166801,40544,FAM111A,"family with sequence similarity 111, member A",63901,11,n/a,n/a,0.614
280010085,ENSG00000249144,0,RP1-117B12.2,RP1-117B12.2,0,17,n/a,n/a,0.614
280085508,ENSG00000255374,92053,TAS2R43,"taste receptor, type 2, member 43",259289,12,n/a,n/a,0.614
279596987,ENSG00000189398,10663,OR7E12P,"olfactory receptor, family 7, subfamily E, member 12 pseudogene",10821,11,n/a,n/a,0.614
1102179,ENSG00000182782,109440,HCAR2,hydroxycarboxylic acid receptor 2,338442,12,n/a,n/a,0.614
279778766,ENSG00000224628,0,RP5-854E16.2,RP5-854E16.2,0,20,n/a,n/a,0.614
1097948,ENSG00000163395,60011,IGFN1,immunoglobulin-like and fibronectin type III domain containing 1,91156,1,n/a,n/a,0.614
279824259,ENSG00000228668,0,TRGV5P,T cell receptor gamma variable 5P (pseudogene),0,7,n/a,n/a,0.614
1094489,ENSG00000137955,5844,RABGGTB,"Rab geranylgeranyltransferase, beta subunit",5876,1,n/a,n/a,0.613
1097083,ENSG00000157782,9338,CABP1,calcium binding protein 1,9478,12,n/a,n/a,0.613
1089238,ENSG00000100612,31115,DHRS7,dehydrogenase/reductase (SDR family) member 7,51635,14,n/a,n/a,0.613
280006579,ENSG00000248826,0,PCBP2P3,poly(rC) binding protein 2 pseudogene 3,0,5,n/a,n/a,0.613
279889309,ENSG00000234457,0,AC006960.5,AC006960.5,0,7,n/a,n/a,0.613
279772705,ENSG00000224119,0,AP001271.5,AP001271.5,0,11,n/a,n/a,0.613
1092333,ENSG00000123838,718,C4BPA,"complement component 4 binding protein, alpha",722,1,n/a,n/a,0.613
1100122,ENSG00000171824,5362,EXOSC10,exosome component 10,5394,1,n/a,n/a,0.613
1092490,ENSG00000124780,59760,KCNK17,"potassium channel, subfamily K, member 17",89822,6,n/a,n/a,0.613
1086868,ENSG00000000460,35021,C1orf112,chromosome 1 open reading frame 112,55732,1,n/a,n/a,0.613
279832083,ENSG00000229373,152511,LINC00452,long intergenic non-protein coding RNA 452,643365,13,n/a,n/a,0.613
279719782,ENSG00000213183,0,RPS7P8,ribosomal protein S7 pseudogene 8,0,6,n/a,n/a,0.612
279935771,ENSG00000238838,0,snoU13,Small nucleolar RNA U13,0,19,n/a,n/a,0.612
279706957,ENSG00000207314,167232,SNORA44,"small nucleolar RNA, H/ACA box 44",677825,1,n/a,n/a,0.612
279810365,ENSG00000227382,0,RP11-152N13.8,RP11-152N13.8,0,10,n/a,n/a,0.612
279814385,ENSG00000227773,0,ASH1L-IT1,ASH1L intronic transcript 1 (non-protein coding),0,1,n/a,n/a,0.612
1097162,ENSG00000158457,109844,TSPAN33,tetraspanin 33,340348,7,n/a,n/a,0.612
280063672,ENSG00000253925,0,CTB-178M22.1,CTB-178M22.1,0,5,n/a,n/a,0.612
280006147,ENSG00000248781,0,PSMC1P4,"proteasome (prosome, macropain) 26S subunit, ATPase, 1 pseudogene 4",0,5,n/a,n/a,0.612
1089716,ENSG00000103522,30105,IL21R,interleukin 21 receptor,50615,16,n/a,n/a,0.612
1099021,ENSG00000167281,80543,RBFOX3,"RNA binding protein, fox-1 homolog (C. elegans) 3",146713,17,n/a,n/a,0.611
1106218,ENSG00000214941,79058,ZSWIM7,"zinc finger, SWIM-type containing 7",125150,17,n/a,n/a,0.611
1090180,ENSG00000106341,10684,PPP1R17,"protein phosphatase 1, regulatory subunit 17",10842,7,n/a,n/a,0.611
279993097,ENSG00000246432,0,AC010913.1,AC010913.1,0,2,n/a,n/a,0.611
1087261,ENSG00000019991,3064,HGF,hepatocyte growth factor (hepapoietin A; scatter factor),3082,7,n/a,n/a,0.611
1098832,ENSG00000166507,8443,NDST2,N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2,8509,10,n/a,n/a,0.611
1089242,ENSG00000100628,31156,ASB2,ankyrin repeat and SOCS box containing 2,51676,14,n/a,n/a,0.611
279976949,ENSG00000243620,0,RP11-649A16.1,RP11-649A16.1,0,3,n/a,n/a,0.611
1093420,ENSG00000131885,0,KRT17P1,keratin 17 pseudogene 1,0,17,n/a,n/a,0.611
280097206,ENSG00000256594,119474,RP11-705C15.2,RP11-705C15.2,374443,12,n/a,n/a,0.611
280136653,ENSG00000259660,0,CTD-2611K5.6,CTD-2611K5.6,0,15,n/a,n/a,0.611
279747103,ENSG00000218014,0,RP11-263F15.1,RP11-263F15.1,0,6,n/a,n/a,0.611
280078644,ENSG00000254978,0,CTD-2313N18.4,CTD-2313N18.4,0,11,n/a,n/a,0.611
279506684,ENSG00000181126,0,HLA-P,"major histocompatibility complex, class I, P (pseudogene)",0,6,n/a,n/a,0.611
280107602,ENSG00000257680,0,RP11-367O10.1,RP11-367O10.1,0,12,n/a,n/a,0.611
1096095,ENSG00000149124,10103,GLYAT,glycine-N-acyltransferase,10249,11,n/a,n/a,0.61
279876863,ENSG00000233363,0,AC006019.4,AC006019.4,0,7,n/a,n/a,0.61
1099314,ENSG00000168397,22947,ATG4B,ATG4 autophagy related 4 homolog B (S. cerevisiae),23192,2,n/a,n/a,0.61
279824159,ENSG00000228657,0,RP11-170J3.2,RP11-170J3.2,0,10,n/a,n/a,0.61
280011742,ENSG00000249306,0,RP11-267A15.1,RP11-267A15.1,0,5,n/a,n/a,0.61
1091414,ENSG00000116014,58833,KISS1R,KISS1 receptor,84634,19,n/a,n/a,0.61
1107740,ENSG00000230786,0,SPRNP1,shadow of prion protein homolog (zebrafish) pseudogene 1,0,10,n/a,n/a,0.61
280032982,ENSG00000250988,157121139,RP11-752G15.6,RP11-752G15.6,100505616,15,n/a,n/a,0.61
1102828,ENSG00000185386,5568,MAPK11,mitogen-activated protein kinase 11,5600,22,n/a,n/a,0.61
1092808,ENSG00000127318,30106,IL22,interleukin 22,50616,12,n/a,n/a,0.61
279995078,ENSG00000247217,0,AC008392.1,AC008392.1,0,19,n/a,n/a,0.61
279706124,ENSG00000207174,1013505,SNORD116-15,"small nucleolar RNA, C/D box 116-15",100033427,15,n/a,n/a,0.609
279807142,ENSG00000227094,0,RP11-565P22.2,RP11-565P22.2,0,1,n/a,n/a,0.609
280073259,ENSG00000254615,0,RP11-395G23.3,RP11-395G23.3,0,8,n/a,n/a,0.609
280128599,ENSG00000259188,0,CTD-2647E9.3,CTD-2647E9.3,0,15,n/a,n/a,0.609
1101708,ENSG00000180264,110231,GPR144,G protein-coupled receptor 144,347088,9,n/a,n/a,0.609
1092693,ENSG00000126088,7346,UROD,uroporphyrinogen decarboxylase,7389,1,n/a,n/a,0.609
1104107,ENSG00000196932,85545,TMEM26,transmembrane protein 26,219623,10,n/a,n/a,0.609
279993674,ENSG00000246675,0,AL512641.1,AL512641.1,0,10,n/a,n/a,0.609
1096847,ENSG00000155846,79561,PPARGC1B,"peroxisome proliferator-activated receptor gamma, coactivator 1 beta",133522,5,n/a,n/a,0.609
1099580,ENSG00000169554,9695,ZEB2,zinc finger E-box binding homeobox 2,9839,2,n/a,n/a,0.609
1093836,ENSG00000134571,4581,MYBPC3,"myosin binding protein C, cardiac",4607,11,n/a,n/a,0.609
1102244,ENSG00000183044,15,ABAT,4-aminobutyrate aminotransferase,18,16,n/a,n/a,0.609
280102219,ENSG00000257141,0,RP11-554D14.7,RP11-554D14.7,0,12,n/a,n/a,0.609
280120441,ENSG00000258723,0,RP11-332E19.2,RP11-332E19.2,0,14,n/a,n/a,0.609
1087783,ENSG00000065029,7586,ZNF76,zinc finger protein 76,7629,6,n/a,n/a,0.609
280092884,ENSG00000256072,0,RP11-335I12.2,RP11-335I12.2,0,12,n/a,n/a,0.608
279930244,ENSG00000238107,0,RP11-495P10.5,RP11-495P10.5,0,1,n/a,n/a,0.608
1096793,ENSG00000155256,78722,ZFYVE27,"zinc finger, FYVE domain containing 27",118813,10,n/a,n/a,0.608
280130020,ENSG00000259271,0,ANKRD62P1,ANKRD62P1,0,22,n/a,n/a,0.608
1095241,ENSG00000143105,3719,KCNA10,"potassium voltage-gated channel, shaker-related subfamily, member 10",3744,1,n/a,n/a,0.608
280127579,ENSG00000259132,0,RP11-298I3.5,RP11-298I3.5,0,14,n/a,n/a,0.608
279793603,ENSG00000225929,157122827,AC000036.4,AC000036.4,100506917,22,n/a,n/a,0.608
1104986,ENSG00000203995,133752,ZYG11A,zyg-11 homolog A (C. elegans),440590,1,n/a,n/a,0.608
1099032,ENSG00000167333,34417,TRIM68,tripartite motif containing 68,55128,11,n/a,n/a,0.608
279596002,ENSG00000189295,0,ANKRD62P1,ankyrin repeat domain 62 pseudogene 1,0,22,n/a,n/a,0.608
1097595,ENSG00000161850,3863,KRT82,keratin 82,3888,12,n/a,n/a,0.608
279596109,ENSG00000189299,79823,FOXR2,forkhead box R2,139628,X,n/a,n/a,0.608
279833649,ENSG00000229507,0,CLTC-IT1,CLTC intronic transcript 1 (non-protein coding),0,17,n/a,n/a,0.608
279961886,ENSG00000241975,0,TCEB1P19,"transcription elongation factor B (SIII), polypeptide 1 pseudogene 19",0,1,n/a,n/a,0.608
279800887,ENSG00000226572,0,SNORD57,"small nucleolar RNA, C/D box 57",0,20,n/a,n/a,0.608
279706635,ENSG00000207262,0,SNORD57,Small nucleolar RNA SNORD57,0,20,n/a,n/a,0.608
1103705,ENSG00000189007,79613,ADAT2,"adenosine deaminase, tRNA-specific 2",134637,6,n/a,n/a,0.608
1103025,ENSG00000186188,109532,O3FAR1,omega-3 fatty acid receptor 1,338557,10,n/a,n/a,0.608
279519693,ENSG00000182841,60086,RRP7B,ribosomal RNA processing 7 homolog B (S. cerevisiae),91695,22,n/a,n/a,0.608
1092064,ENSG00000121380,55206,BCL2L14,BCL2-like 14 (apoptosis facilitator),79370,12,n/a,n/a,0.607
1099360,ENSG00000168591,54928,TMUB2,transmembrane and ubiquitin-like domain containing 2,79089,17,n/a,n/a,0.607
279879349,ENSG00000233555,0,RP11-452D2.1,RP11-452D2.1,0,9,n/a,n/a,0.607
279707657,ENSG00000207437,9167,SNORD28,"small nucleolar RNA, C/D box 28",9300,11,n/a,n/a,0.607
279778687,ENSG00000224620,0,MEF2AP1,myocyte enhancer factor 2A pseudogene 1,0,1,n/a,n/a,0.607
279990004,ENSG00000245448,0,AC011474.1,AC011474.1,0,19,n/a,n/a,0.607
1101454,ENSG00000178734,171991,AL359392.1,Uncharacterized protein,729420,13,n/a,n/a,0.607
1091782,ENSG00000119242,56013,CCDC92,coiled-coil domain containing 92,80212,12,n/a,n/a,0.607
280000475,ENSG00000248340,0,RP11-293A21.2,RP11-293A21.2,0,4,n/a,n/a,0.607
1103834,ENSG00000196155,25643,PLEKHG4,"pleckstrin homology domain containing, family G (with RhoGef domain) member 4",25894,16,n/a,n/a,0.606
1106604,ENSG00000223357,0,AC068620.1,AC068620.1,0,4,n/a,n/a,0.606
279742864,ENSG00000215861,0,WI2-1896O14.1,WI2-1896O14.1,0,1,n/a,n/a,0.606
279817000,ENSG00000228021,93828,RP11-383C5.3,RP11-383C5.3,283038,10,n/a,n/a,0.606
1092671,ENSG00000125954,157124397,CHURC1-FNTB,CHURC1-FNTB readthrough,100529261,14,n/a,n/a,0.606
280075562,ENSG00000254760,0,CTD-2616J11.3,CTD-2616J11.3,0,19,n/a,n/a,0.606
279923849,ENSG00000237575,23369,PYY2,"peptide YY, 2 (seminalplasmin)",23615,17,n/a,n/a,0.606
1108241,ENSG00000233927,6201,RPS28,ribosomal protein S28,6234,19,n/a,n/a,0.606
280128616,ENSG00000259189,0,RP11-17L5.1,RP11-17L5.1,0,15,n/a,n/a,0.606
1097505,ENSG00000160951,5699,PTGER1,"prostaglandin E receptor 1 (subtype EP1), 42kDa",5731,19,n/a,n/a,0.606
1099365,ENSG00000168614,125302,NBPF9,"neuroblastoma breakpoint family, member 9",400818,1,n/a,n/a,0.606
279819097,ENSG00000228218,0,ATF4P3,activating transcription factor 4 pseudogene 3,0,17,n/a,n/a,0.606
1088687,ENSG00000089053,30914,ANAPC5,anaphase promoting complex subunit 5,51433,12,n/a,n/a,0.605
1091849,ENSG00000119714,8060,GPR68,G protein-coupled receptor 68,8111,14,n/a,n/a,0.605
1106358,ENSG00000215494,0,AP001619.1,Uncharacterized protein,0,21,n/a,n/a,0.605
280005389,ENSG00000248727,0,CTC-236F12.4,Uncharacterized protein,0,5,n/a,n/a,0.605
1097836,ENSG00000162989,3735,KCNJ3,"potassium inwardly-rectifying channel, subfamily J, member 3",3760,2,n/a,n/a,0.605
279841664,ENSG00000230255,0,RP11-423O2.1,RP11-423O2.1,0,1,n/a,n/a,0.605
279711636,ENSG00000211515,0,AC079005.1,AC079005.1,0,17,n/a,n/a,0.605
279704507,ENSG00000206897,0,SNORA9,Small nucleolar RNA SNORA9,0,12,n/a,n/a,0.605
1091667,ENSG00000117983,168551,MUC5B,"mucin 5B, oligomeric mucus/gel-forming",727897,11,n/a,n/a,0.605
1093198,ENSG00000130545,60174,CRB3,crumbs homolog 3 (Drosophila),92359,19,n/a,n/a,0.604
280047632,ENSG00000252464,0,7SK,7SK RNA,0,5,n/a,n/a,0.604
1099775,ENSG00000170390,81679,DCLK2,doublecortin-like kinase 2,166614,4,n/a,n/a,0.604
279924563,ENSG00000237641,0,RP11-690I21.1,RP11-690I21.1,0,2,n/a,n/a,0.604
1092959,ENSG00000128617,608,OPN1SW,"opsin 1 (cone pigments), short-wave-sensitive",611,7,n/a,n/a,0.604
1102851,ENSG00000185518,9755,SV2B,synaptic vesicle glycoprotein 2B,9899,15,n/a,n/a,0.604
1100586,ENSG00000173992,9829,CCS,copper chaperone for superoxide dismutase,9973,11,n/a,n/a,0.604
1097011,ENSG00000157152,6814,SYN2,synapsin II,6854,3,n/a,n/a,0.604
280100063,ENSG00000256956,0,AL590482.2,AL590482.2,0,6,n/a,n/a,0.604
279826479,ENSG00000228865,0,RP11-463P17.3,RP11-463P17.3,0,10,n/a,n/a,0.603
1101263,ENSG00000177599,79102,ZNF491,zinc finger protein 491,126069,19,n/a,n/a,0.603
279879017,ENSG00000233529,0,HCG21,HLA complex group 21 (non-protein coding),0,6,n/a,n/a,0.603
1105006,ENSG00000204084,3608,INPP5B,"inositol polyphosphate-5-phosphatase, 75kDa",3633,1,n/a,n/a,0.603
1108778,ENSG00000237578,0,RP11-174M13.1,RP11-174M13.1,0,12,n/a,n/a,0.603
279858065,ENSG00000231709,0,RP5-857K21.1,RP5-857K21.1,0,1,n/a,n/a,0.603
1094844,ENSG00000140093,30638,SERPINA10,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10",51156,14,n/a,n/a,0.603
279857164,ENSG00000231628,0,RP3-355L5.4,RP3-355L5.4,0,6,n/a,n/a,0.603
1089209,ENSG00000100505,76941,TRIM9,tripartite motif containing 9,114088,14,n/a,n/a,0.603
1089366,ENSG00000101265,9626,RASSF2,Ras association (RalGDS/AF-6) domain family member 2,9770,20,n/a,n/a,0.603
1104157,ENSG00000197057,125470,DTHD1,death domain containing 1,401124,4,n/a,n/a,0.603
279707951,ENSG00000207487,9171,SNORD22,"small nucleolar RNA, C/D box 22",9304,11,n/a,n/a,0.603
280026324,ENSG00000250443,0,AC128709.1,AC128709.1,0,3,n/a,n/a,0.602
280125402,ENSG00000259000,0,CTD-2373J19.1,CTD-2373J19.1,0,14,n/a,n/a,0.602
279874228,ENSG00000233106,0,RPL12P3,ribosomal protein L12 pseudogene 3,0,20,n/a,n/a,0.602
279746439,ENSG00000217512,0,RP11-477E3.2,RP11-477E3.2,0,6,n/a,n/a,0.602
1093987,ENSG00000135424,3654,ITGA7,"integrin, alpha 7",3679,12,n/a,n/a,0.602
1105663,ENSG00000206228,0,HNRNPA1P4,heterogeneous nuclear ribonucleoprotein A1 pseudogene 4,0,8,n/a,n/a,0.602
280039007,ENSG00000251452,0,RP13-539F13.2,RP13-539F13.2,0,4,n/a,n/a,0.602
279666646,ENSG00000202093,0,SNORD58C,"small nucleolar RNA, C/D box 58C",0,18,n/a,n/a,0.602
279970534,ENSG00000242924,0,RP11-298O21.6,RP11-298O21.6,0,3,n/a,n/a,0.602
1087218,ENSG00000014914,10745,MTMR11,myotubularin related protein 11,10903,1,n/a,n/a,0.602
280013282,ENSG00000249426,0,CTC-448D22.1,CTC-448D22.1,0,5,n/a,n/a,0.602
1097649,ENSG00000162231,10335,NXF1,nuclear RNA export factor 1,10482,11,n/a,n/a,0.602
279769819,ENSG00000223930,0,RP11-33A14.1,RP11-33A14.1,0,3,n/a,n/a,0.602
1100068,ENSG00000171587,1814,DSCAM,Down syndrome cell adhesion molecule,1826,21,n/a,n/a,0.602
1089678,ENSG00000103269,8908,RHBDL1,"rhomboid, veinlet-like 1 (Drosophila)",9028,16,n/a,n/a,0.602
1090249,ENSG00000106785,9686,TRIM14,tripartite motif containing 14,9830,9,n/a,n/a,0.602
280099034,ENSG00000256837,0,CACNA1C-IT1,CACNA1C intronic transcript 1 (non-protein coding),0,12,n/a,n/a,0.601
1108847,ENSG00000238000,0,RP11-274E7.2,RP11-274E7.2,0,5,n/a,n/a,0.601
279953203,ENSG00000241008,0,RP11-494M8.1,RP11-494M8.1,0,11,n/a,n/a,0.601
280031127,ENSG00000250834,0,KRT18P54,keratin 18 pseudogene 54,0,4,n/a,n/a,0.601
279891021,ENSG00000234613,0,RP5-1158E12.1,RP5-1158E12.1,0,X,n/a,n/a,0.601
1093920,ENSG00000135083,55419,CCNJL,cyclin J-like,79616,5,n/a,n/a,0.601
280006037,ENSG00000248770,0,RP11-665C14.1,RP11-665C14.1,0,4,n/a,n/a,0.601
279878154,ENSG00000233448,0,PMS2P9,postmeiotic segregation increased 2 pseudogene 9,0,7,n/a,n/a,0.601
280063832,ENSG00000253937,0,AACP,arylamide acetylase pseudogene,0,8,n/a,n/a,0.601
279704395,ENSG00000206874,9169,SNORD26,"small nucleolar RNA, C/D box 26",9302,11,n/a,n/a,0.601
279967412,ENSG00000242573,0,ACTR3P3,ARP3 actin-related protein 3 homolog (yeast) pseudogene 3,0,3,n/a,n/a,0.601
279865640,ENSG00000232381,0,OR52U1P,"olfactory receptor, family 52, subfamily U, member 1 pseudogene",0,11,n/a,n/a,0.601
279479614,ENSG00000177233,0,OR2M1P,"olfactory receptor, family 2, subfamily M, member 1 pseudogene",0,1,n/a,n/a,0.601
280028703,ENSG00000250640,0,RP11-7O20.4,RP11-7O20.4,0,11,n/a,n/a,0.601
280098450,ENSG00000256746,0,RP11-17G12.3,RP11-17G12.3,0,11,n/a,n/a,0.601
1088278,ENSG00000077984,8464,CST7,cystatin F (leukocystatin),8530,20,n/a,n/a,0.601
279898407,ENSG00000235239,0,RP1-203C2.4,RP1-203C2.4,0,X,n/a,n/a,0.601
1103308,ENSG00000187510,133325,PLEKHG7,"pleckstrin homology domain containing, family G (with RhoGef domain) member 7",440107,12,n/a,n/a,0.601
279814683,ENSG00000227802,0,DNAJB3,"DnaJ (Hsp40) homolog, subfamily B, member 3",0,2,n/a,n/a,0.601
280025626,ENSG00000250392,0,RP11-700N1.1,RP11-700N1.1,0,4,n/a,n/a,0.601
1098010,ENSG00000163581,6478,SLC2A2,"solute carrier family 2 (facilitated glucose transporter), member 2",6514,3,n/a,n/a,0.601
1099441,ENSG00000168930,36371,TRIM49,tripartite motif containing 49,57093,11,n/a,n/a,0.601
280133279,ENSG00000259458,83455,RP11-625H11.1,RP11-625H11.1,197003,15,n/a,n/a,0.601
279852816,ENSG00000231236,0,AP001604.3,AP001604.3,0,21,n/a,n/a,0.601
1100905,ENSG00000175746,125094,C15orf54,chromosome 15 open reading frame 54,400360,15,n/a,n/a,0.601
279702792,ENSG00000206602,0,SNORD58A,"small nucleolar RNA, C/D box 58A",0,18,n/a,n/a,0.601
1097987,ENSG00000163518,57661,FCRL4,Fc receptor-like 4,83417,1,n/a,n/a,0.6
